ID_Date,Order_Date,Date,Heure,Année,Mois,Jour
117704,2019-09-18 18:31:00,2019-09-18,18:31:00,2019,09,18
117705,2019-09-14 16:42:00,2019-09-14,16:42:00,2019,09,14
117706,2019-09-21 08:45:00,2019-09-21,08:45:00,2019,09,21
117707,2019-09-18 16:17:00,2019-09-18,16:17:00,2019,09,18
117708,2019-09-29 18:57:00,2019-09-29,18:57:00,2019,09,29
117709,2019-09-04 06:52:00,2019-09-04,06:52:00,2019,09,04
117710,2019-09-01 13:10:00,2019-09-01,13:10:00,2019,09,01
117711,2019-09-25 14:52:00,2019-09-25,14:52:00,2019,09,25
117712,2019-09-16 19:57:00,2019-09-16,19:57:00,2019,09,16
117713,2019-09-11 01:38:00,2019-09-11,01:38:00,2019,09,11
117714,2019-09-05 21:34:00,2019-09-05,21:34:00,2019,09,05
117715,2019-09-30 20:07:00,2019-09-30,20:07:00,2019,09,30
117716,2019-09-20 09:59:00,2019-09-20,09:59:00,2019,09,20
117717,2019-09-07 11:03:00,2019-09-07,11:03:00,2019,09,07
117718,2019-09-13 14:52:00,2019-09-13,14:52:00,2019,09,13
117719,2019-09-30 03:59:00,2019-09-30,03:59:00,2019,09,30
117720,2019-09-13 23:05:00,2019-09-13,23:05:00,2019,09,13
117721,2019-09-29 18:09:00,2019-09-29,18:09:00,2019,09,29
117722,2019-09-14 15:34:00,2019-09-14,15:34:00,2019,09,14
117723,2019-09-25 08:58:00,2019-09-25,08:58:00,2019,09,25
117724,2019-09-19 08:14:00,2019-09-19,08:14:00,2019,09,19
117725,2019-09-03 16:47:00,2019-09-03,16:47:00,2019,09,03
117726,2019-09-11 19:58:00,2019-09-11,19:58:00,2019,09,11
117727,2019-09-13 19:35:00,2019-09-13,19:35:00,2019,09,13
117728,2019-09-17 20:11:00,2019-09-17,20:11:00,2019,09,17
117729,2019-09-16 23:06:00,2019-09-16,23:06:00,2019,09,16
117730,2019-09-16 23:06:00,2019-09-16,23:06:00,2019,09,16
117731,2019-09-26 20:56:00,2019-09-26,20:56:00,2019,09,26
117732,2019-09-28 23:36:00,2019-09-28,23:36:00,2019,09,28
117733,2019-09-28 23:36:00,2019-09-28,23:36:00,2019,09,28
117734,2019-09-20 12:55:00,2019-09-20,12:55:00,2019,09,20
117735,2019-09-19 09:05:00,2019-09-19,09:05:00,2019,09,19
117736,2019-09-28 09:44:00,2019-09-28,09:44:00,2019,09,28
117737,2019-09-01 18:23:00,2019-09-01,18:23:00,2019,09,01
117738,2019-09-22 21:55:00,2019-09-22,21:55:00,2019,09,22
117739,2019-09-22 11:58:00,2019-09-22,11:58:00,2019,09,22
117740,2019-09-21 18:59:00,2019-09-21,18:59:00,2019,09,21
117741,2019-09-19 14:46:00,2019-09-19,14:46:00,2019,09,19
117742,2019-09-10 11:24:00,2019-09-10,11:24:00,2019,09,10
117743,2019-09-21 23:33:00,2019-09-21,23:33:00,2019,09,21
117744,2019-09-22 13:17:00,2019-09-22,13:17:00,2019,09,22
117745,2019-09-06 02:15:00,2019-09-06,02:15:00,2019,09,06
117746,2019-09-09 19:52:00,2019-09-09,19:52:00,2019,09,09
117747,2019-09-10 19:22:00,2019-09-10,19:22:00,2019,09,10
117748,2019-09-10 19:22:00,2019-09-10,19:22:00,2019,09,10
117749,2019-09-02 18:25:00,2019-09-02,18:25:00,2019,09,02
117750,2019-09-14 18:01:00,2019-09-14,18:01:00,2019,09,14
117751,2019-09-06 20:24:00,2019-09-06,20:24:00,2019,09,06
117752,2019-09-02 03:24:00,2019-09-02,03:24:00,2019,09,02
117753,2019-09-08 22:03:00,2019-09-08,22:03:00,2019,09,08
117754,2019-09-08 22:03:00,2019-09-08,22:03:00,2019,09,08
117755,2019-09-27 10:27:00,2019-09-27,10:27:00,2019,09,27
117756,2019-09-28 13:10:00,2019-09-28,13:10:00,2019,09,28
117757,2019-09-15 15:14:00,2019-09-15,15:14:00,2019,09,15
117758,2019-09-11 05:27:00,2019-09-11,05:27:00,2019,09,11
117759,2019-09-02 19:00:00,2019-09-02,19:00:00,2019,09,02
117760,2019-09-07 05:37:00,2019-09-07,05:37:00,2019,09,07
117761,2019-09-10 12:30:00,2019-09-10,12:30:00,2019,09,10
117762,2019-09-02 12:03:00,2019-09-02,12:03:00,2019,09,02
117763,2019-09-01 18:55:00,2019-09-01,18:55:00,2019,09,01
117764,2019-09-18 22:02:00,2019-09-18,22:02:00,2019,09,18
117765,2019-09-11 14:40:00,2019-09-11,14:40:00,2019,09,11
117766,2019-09-07 14:18:00,2019-09-07,14:18:00,2019,09,07
117767,2019-09-08 20:58:00,2019-09-08,20:58:00,2019,09,08
117768,2019-09-23 12:20:00,2019-09-23,12:20:00,2019,09,23
117769,2019-09-15 23:28:00,2019-09-15,23:28:00,2019,09,15
117770,2019-09-10 19:40:00,2019-09-10,19:40:00,2019,09,10
117771,2019-09-26 12:23:00,2019-09-26,12:23:00,2019,09,26
117772,2019-09-04 04:32:00,2019-09-04,04:32:00,2019,09,04
117773,2019-09-13 12:20:00,2019-09-13,12:20:00,2019,09,13
117774,2019-09-27 10:11:00,2019-09-27,10:11:00,2019,09,27
117775,2019-09-14 08:40:00,2019-09-14,08:40:00,2019,09,14
117776,2019-09-10 08:48:00,2019-09-10,08:48:00,2019,09,10
117777,2019-09-17 06:35:00,2019-09-17,06:35:00,2019,09,17
117778,2019-09-12 19:46:00,2019-09-12,19:46:00,2019,09,12
117779,2019-09-30 10:08:00,2019-09-30,10:08:00,2019,09,30
117780,2019-09-29 01:02:00,2019-09-29,01:02:00,2019,09,29
117781,2019-09-17 20:13:00,2019-09-17,20:13:00,2019,09,17
117782,2019-09-24 18:02:00,2019-09-24,18:02:00,2019,09,24
117783,2019-09-03 09:05:00,2019-09-03,09:05:00,2019,09,03
117784,2019-09-02 18:12:00,2019-09-02,18:12:00,2019,09,02
117785,2019-09-21 17:50:00,2019-09-21,17:50:00,2019,09,21
117786,2019-09-19 19:49:00,2019-09-19,19:49:00,2019,09,19
117787,2019-09-22 20:49:00,2019-09-22,20:49:00,2019,09,22
117788,2019-09-13 17:21:00,2019-09-13,17:21:00,2019,09,13
117789,2019-09-05 02:05:00,2019-09-05,02:05:00,2019,09,05
117790,2019-09-29 15:58:00,2019-09-29,15:58:00,2019,09,29
117791,2019-09-09 19:19:00,2019-09-09,19:19:00,2019,09,09
117792,2019-09-03 03:13:00,2019-09-03,03:13:00,2019,09,03
117793,2019-09-24 15:50:00,2019-09-24,15:50:00,2019,09,24
117794,2019-09-30 17:42:00,2019-09-30,17:42:00,2019,09,30
117795,2019-09-08 21:11:00,2019-09-08,21:11:00,2019,09,08
117796,2019-09-18 12:14:00,2019-09-18,12:14:00,2019,09,18
117797,2019-09-07 08:28:00,2019-09-07,08:28:00,2019,09,07
117798,2019-09-26 20:30:00,2019-09-26,20:30:00,2019,09,26
117799,2019-09-26 14:59:00,2019-09-26,14:59:00,2019,09,26
117800,2019-09-30 10:27:00,2019-09-30,10:27:00,2019,09,30
117801,2019-09-30 10:27:00,2019-09-30,10:27:00,2019,09,30
117802,2019-09-27 16:30:00,2019-09-27,16:30:00,2019,09,27
117803,2019-09-18 13:28:00,2019-09-18,13:28:00,2019,09,18
117804,2019-09-04 13:02:00,2019-09-04,13:02:00,2019,09,04
117805,2019-09-22 17:07:00,2019-09-22,17:07:00,2019,09,22
117806,2019-09-21 14:35:00,2019-09-21,14:35:00,2019,09,21
117807,2019-09-18 12:23:00,2019-09-18,12:23:00,2019,09,18
117808,2019-09-09 14:39:00,2019-09-09,14:39:00,2019,09,09
117809,2019-09-23 17:06:00,2019-09-23,17:06:00,2019,09,23
117810,2019-09-18 11:47:00,2019-09-18,11:47:00,2019,09,18
117811,2019-09-01 19:10:00,2019-09-01,19:10:00,2019,09,01
117812,2019-09-21 09:10:00,2019-09-21,09:10:00,2019,09,21
117813,2019-09-21 09:10:00,2019-09-21,09:10:00,2019,09,21
117814,2019-09-24 13:04:00,2019-09-24,13:04:00,2019,09,24
117815,2019-09-03 12:06:00,2019-09-03,12:06:00,2019,09,03
117816,2019-09-03 12:06:00,2019-09-03,12:06:00,2019,09,03
117817,2019-09-05 17:00:00,2019-09-05,17:00:00,2019,09,05
117818,2019-09-14 22:41:00,2019-09-14,22:41:00,2019,09,14
117819,2019-09-19 17:44:00,2019-09-19,17:44:00,2019,09,19
117820,2019-09-23 10:07:00,2019-09-23,10:07:00,2019,09,23
117821,2019-09-24 18:17:00,2019-09-24,18:17:00,2019,09,24
117822,2019-09-11 11:07:00,2019-09-11,11:07:00,2019,09,11
117823,2019-09-27 06:33:00,2019-09-27,06:33:00,2019,09,27
117824,2019-09-17 08:27:00,2019-09-17,08:27:00,2019,09,17
117825,2019-09-18 19:04:00,2019-09-18,19:04:00,2019,09,18
117826,2019-09-11 18:44:00,2019-09-11,18:44:00,2019,09,11
117827,2019-09-19 17:38:00,2019-09-19,17:38:00,2019,09,19
117828,2019-09-07 23:39:00,2019-09-07,23:39:00,2019,09,07
117829,2019-09-24 21:12:00,2019-09-24,21:12:00,2019,09,24
117830,2019-09-28 13:48:00,2019-09-28,13:48:00,2019,09,28
117831,2019-09-18 10:06:00,2019-09-18,10:06:00,2019,09,18
117832,2019-09-11 14:12:00,2019-09-11,14:12:00,2019,09,11
117833,2019-09-23 22:38:00,2019-09-23,22:38:00,2019,09,23
117834,2019-09-16 11:55:00,2019-09-16,11:55:00,2019,09,16
117835,2019-09-04 06:08:00,2019-09-04,06:08:00,2019,09,04
117836,2019-09-17 10:54:00,2019-09-17,10:54:00,2019,09,17
117837,2019-09-30 19:14:00,2019-09-30,19:14:00,2019,09,30
117838,2019-09-16 22:23:00,2019-09-16,22:23:00,2019,09,16
117839,2019-09-25 17:46:00,2019-09-25,17:46:00,2019,09,25
117840,2019-09-22 12:23:00,2019-09-22,12:23:00,2019,09,22
117841,2019-09-15 18:20:00,2019-09-15,18:20:00,2019,09,15
117842,2019-09-13 21:59:00,2019-09-13,21:59:00,2019,09,13
117843,2019-09-30 10:56:00,2019-09-30,10:56:00,2019,09,30
117844,2019-09-08 10:15:00,2019-09-08,10:15:00,2019,09,08
117845,2019-09-16 21:16:00,2019-09-16,21:16:00,2019,09,16
117846,2019-09-13 11:43:00,2019-09-13,11:43:00,2019,09,13
117847,2019-09-26 23:38:00,2019-09-26,23:38:00,2019,09,26
117848,2019-09-10 07:25:00,2019-09-10,07:25:00,2019,09,10
117849,2019-09-18 19:20:00,2019-09-18,19:20:00,2019,09,18
117850,2019-09-10 14:51:00,2019-09-10,14:51:00,2019,09,10
117851,2019-09-09 22:58:00,2019-09-09,22:58:00,2019,09,09
117852,2019-09-03 19:05:00,2019-09-03,19:05:00,2019,09,03
117853,2019-09-05 01:56:00,2019-09-05,01:56:00,2019,09,05
117854,2019-09-02 15:26:00,2019-09-02,15:26:00,2019,09,02
117855,2019-09-02 15:26:00,2019-09-02,15:26:00,2019,09,02
117856,2019-09-29 20:23:00,2019-09-29,20:23:00,2019,09,29
117857,2019-09-10 16:02:00,2019-09-10,16:02:00,2019,09,10
117858,2019-09-16 18:28:00,2019-09-16,18:28:00,2019,09,16
117859,2019-09-21 18:37:00,2019-09-21,18:37:00,2019,09,21
117860,2019-09-14 16:59:00,2019-09-14,16:59:00,2019,09,14
117861,2019-09-25 11:18:00,2019-09-25,11:18:00,2019,09,25
117862,2019-09-03 16:21:00,2019-09-03,16:21:00,2019,09,03
117863,2019-09-17 22:33:00,2019-09-17,22:33:00,2019,09,17
117864,2019-09-21 19:57:00,2019-09-21,19:57:00,2019,09,21
117865,2019-09-13 10:17:00,2019-09-13,10:17:00,2019,09,13
117866,2019-09-06 14:08:00,2019-09-06,14:08:00,2019,09,06
117867,2019-09-16 17:26:00,2019-09-16,17:26:00,2019,09,16
117868,2019-09-11 06:18:00,2019-09-11,06:18:00,2019,09,11
117869,2019-09-22 14:59:00,2019-09-22,14:59:00,2019,09,22
117870,2019-09-01 22:48:00,2019-09-01,22:48:00,2019,09,01
117871,2019-09-12 02:24:00,2019-09-12,02:24:00,2019,09,12
117872,2019-09-13 22:11:00,2019-09-13,22:11:00,2019,09,13
117873,2019-09-07 16:51:00,2019-09-07,16:51:00,2019,09,07
117874,2019-09-06 06:08:00,2019-09-06,06:08:00,2019,09,06
117875,2019-09-22 18:55:00,2019-09-22,18:55:00,2019,09,22
117876,2019-09-23 02:31:00,2019-09-23,02:31:00,2019,09,23
117877,2019-09-09 12:08:00,2019-09-09,12:08:00,2019,09,09
117878,2019-09-27 20:22:00,2019-09-27,20:22:00,2019,09,27
117879,2019-09-26 14:35:00,2019-09-26,14:35:00,2019,09,26
117880,2019-09-06 19:42:00,2019-09-06,19:42:00,2019,09,06
117881,2019-09-16 15:41:00,2019-09-16,15:41:00,2019,09,16
117882,2019-09-19 18:18:00,2019-09-19,18:18:00,2019,09,19
117883,2019-09-28 09:02:00,2019-09-28,09:02:00,2019,09,28
117884,2019-09-21 10:46:00,2019-09-21,10:46:00,2019,09,21
117885,2019-09-21 14:17:00,2019-09-21,14:17:00,2019,09,21
117886,2019-09-16 20:50:00,2019-09-16,20:50:00,2019,09,16
117887,2019-09-07 19:59:00,2019-09-07,19:59:00,2019,09,07
117888,2019-09-06 20:11:00,2019-09-06,20:11:00,2019,09,06
117889,2019-09-20 20:47:00,2019-09-20,20:47:00,2019,09,20
117890,2019-09-30 13:24:00,2019-09-30,13:24:00,2019,09,30
117891,2019-09-19 20:53:00,2019-09-19,20:53:00,2019,09,19
117892,2019-09-02 13:11:00,2019-09-02,13:11:00,2019,09,02
117893,2019-09-29 18:40:00,2019-09-29,18:40:00,2019,09,29
117894,2019-09-07 00:25:00,2019-09-07,00:25:00,2019,09,07
117895,2019-09-27 16:18:00,2019-09-27,16:18:00,2019,09,27
117896,2019-09-28 14:38:00,2019-09-28,14:38:00,2019,09,28
117897,2019-09-28 09:53:00,2019-09-28,09:53:00,2019,09,28
117898,2019-09-28 10:24:00,2019-09-28,10:24:00,2019,09,28
117899,2019-09-01 12:26:00,2019-09-01,12:26:00,2019,09,01
117900,2019-09-08 22:35:00,2019-09-08,22:35:00,2019,09,08
117901,2019-09-01 18:10:00,2019-09-01,18:10:00,2019,09,01
117902,2019-09-19 19:23:00,2019-09-19,19:23:00,2019,09,19
117903,2019-09-05 07:43:00,2019-09-05,07:43:00,2019,09,05
117904,2019-09-15 18:57:00,2019-09-15,18:57:00,2019,09,15
117905,2019-09-01 20:30:00,2019-09-01,20:30:00,2019,09,01
117906,2019-09-08 09:41:00,2019-09-08,09:41:00,2019,09,08
117907,2019-09-02 20:12:00,2019-09-02,20:12:00,2019,09,02
117908,2019-09-07 13:49:00,2019-09-07,13:49:00,2019,09,07
117909,2019-09-12 09:39:00,2019-09-12,09:39:00,2019,09,12
117910,2019-09-30 13:55:00,2019-09-30,13:55:00,2019,09,30
117911,2019-09-24 21:55:00,2019-09-24,21:55:00,2019,09,24
117912,2019-09-20 09:48:00,2019-09-20,09:48:00,2019,09,20
117913,2019-09-15 08:10:00,2019-09-15,08:10:00,2019,09,15
117914,2019-09-12 17:41:00,2019-09-12,17:41:00,2019,09,12
117915,2019-09-10 16:43:00,2019-09-10,16:43:00,2019,09,10
117916,2019-09-11 15:28:00,2019-09-11,15:28:00,2019,09,11
117917,2019-09-10 07:26:00,2019-09-10,07:26:00,2019,09,10
117918,2019-09-29 14:10:00,2019-09-29,14:10:00,2019,09,29
117919,2019-09-03 18:19:00,2019-09-03,18:19:00,2019,09,03
117920,2019-09-18 12:33:00,2019-09-18,12:33:00,2019,09,18
117921,2019-09-14 19:21:00,2019-09-14,19:21:00,2019,09,14
117922,2019-09-07 19:04:00,2019-09-07,19:04:00,2019,09,07
117923,2019-09-22 14:20:00,2019-09-22,14:20:00,2019,09,22
117924,2019-09-03 11:42:00,2019-09-03,11:42:00,2019,09,03
117925,2019-09-25 14:20:00,2019-09-25,14:20:00,2019,09,25
117926,2019-09-14 15:17:00,2019-09-14,15:17:00,2019,09,14
117927,2019-09-08 19:57:00,2019-09-08,19:57:00,2019,09,08
117928,2019-09-08 19:57:00,2019-09-08,19:57:00,2019,09,08
117929,2019-09-21 09:38:00,2019-09-21,09:38:00,2019,09,21
117930,2019-09-06 18:27:00,2019-09-06,18:27:00,2019,09,06
117931,2019-09-14 06:38:00,2019-09-14,06:38:00,2019,09,14
117932,2019-09-26 08:49:00,2019-09-26,08:49:00,2019,09,26
117933,2019-09-29 17:16:00,2019-09-29,17:16:00,2019,09,29
117934,2019-09-30 21:11:00,2019-09-30,21:11:00,2019,09,30
117935,2019-09-30 21:11:00,2019-09-30,21:11:00,2019,09,30
117936,2019-09-05 00:46:00,2019-09-05,00:46:00,2019,09,05
117937,2019-09-05 13:14:00,2019-09-05,13:14:00,2019,09,05
117938,2019-09-25 10:35:00,2019-09-25,10:35:00,2019,09,25
117939,2019-09-29 08:33:00,2019-09-29,08:33:00,2019,09,29
117940,2019-09-29 11:41:00,2019-09-29,11:41:00,2019,09,29
117941,2019-09-06 20:53:00,2019-09-06,20:53:00,2019,09,06
117942,2019-09-08 13:39:00,2019-09-08,13:39:00,2019,09,08
117943,2019-09-24 13:21:00,2019-09-24,13:21:00,2019,09,24
117944,2019-09-15 19:43:00,2019-09-15,19:43:00,2019,09,15
117945,2019-09-24 12:12:00,2019-09-24,12:12:00,2019,09,24
117946,2019-09-24 12:12:00,2019-09-24,12:12:00,2019,09,24
117947,2019-09-17 16:07:00,2019-09-17,16:07:00,2019,09,17
117948,2019-09-18 09:03:00,2019-09-18,09:03:00,2019,09,18
117949,2019-09-03 23:19:00,2019-09-03,23:19:00,2019,09,03
117950,2019-09-06 17:39:00,2019-09-06,17:39:00,2019,09,06
117951,2019-09-17 21:34:00,2019-09-17,21:34:00,2019,09,17
117952,2019-09-25 17:32:00,2019-09-25,17:32:00,2019,09,25
117953,2019-09-28 19:46:00,2019-09-28,19:46:00,2019,09,28
117954,2019-09-17 23:40:00,2019-09-17,23:40:00,2019,09,17
117955,2019-09-16 21:13:00,2019-09-16,21:13:00,2019,09,16
117956,2019-09-16 08:56:00,2019-09-16,08:56:00,2019,09,16
117957,2019-09-22 16:41:00,2019-09-22,16:41:00,2019,09,22
117958,2019-09-29 12:09:00,2019-09-29,12:09:00,2019,09,29
117959,2019-09-04 08:15:00,2019-09-04,08:15:00,2019,09,04
117960,2019-09-29 15:03:00,2019-09-29,15:03:00,2019,09,29
117961,2019-09-15 20:19:00,2019-09-15,20:19:00,2019,09,15
117962,2019-09-25 18:59:00,2019-09-25,18:59:00,2019,09,25
117963,2019-09-02 18:46:00,2019-09-02,18:46:00,2019,09,02
117964,2019-09-05 13:42:00,2019-09-05,13:42:00,2019,09,05
117965,2019-09-09 19:29:00,2019-09-09,19:29:00,2019,09,09
117966,2019-09-19 13:21:00,2019-09-19,13:21:00,2019,09,19
117967,2019-09-02 18:44:00,2019-09-02,18:44:00,2019,09,02
117968,2019-09-02 18:44:00,2019-09-02,18:44:00,2019,09,02
117969,2019-09-25 23:13:00,2019-09-25,23:13:00,2019,09,25
117970,2019-09-09 16:57:00,2019-09-09,16:57:00,2019,09,09
117971,2019-09-06 17:46:00,2019-09-06,17:46:00,2019,09,06
117972,2019-09-11 00:25:00,2019-09-11,00:25:00,2019,09,11
117973,2019-09-15 10:25:00,2019-09-15,10:25:00,2019,09,15
117974,2019-09-16 09:18:00,2019-09-16,09:18:00,2019,09,16
117975,2019-09-13 22:22:00,2019-09-13,22:22:00,2019,09,13
117976,2019-09-11 10:30:00,2019-09-11,10:30:00,2019,09,11
117977,2019-09-12 23:41:00,2019-09-12,23:41:00,2019,09,12
117978,2019-09-28 11:23:00,2019-09-28,11:23:00,2019,09,28
117979,2019-09-16 14:09:00,2019-09-16,14:09:00,2019,09,16
117980,2019-09-16 10:01:00,2019-09-16,10:01:00,2019,09,16
117981,2019-09-25 13:49:00,2019-09-25,13:49:00,2019,09,25
117982,2019-09-02 22:40:00,2019-09-02,22:40:00,2019,09,02
117983,2019-09-08 13:05:00,2019-09-08,13:05:00,2019,09,08
117984,2019-09-13 08:59:00,2019-09-13,08:59:00,2019,09,13
117985,2019-09-07 09:51:00,2019-09-07,09:51:00,2019,09,07
117986,2019-09-08 07:30:00,2019-09-08,07:30:00,2019,09,08
117987,2019-09-14 16:36:00,2019-09-14,16:36:00,2019,09,14
117988,2019-09-19 14:32:00,2019-09-19,14:32:00,2019,09,19
117989,2019-09-25 15:28:00,2019-09-25,15:28:00,2019,09,25
117990,2019-09-15 08:45:00,2019-09-15,08:45:00,2019,09,15
117991,2019-09-30 21:09:00,2019-09-30,21:09:00,2019,09,30
117992,,,,NaT,,
117993,2019-09-09 08:29:00,2019-09-09,08:29:00,2019,09,09
117994,2019-09-15 11:05:00,2019-09-15,11:05:00,2019,09,15
117995,2019-09-01 14:52:00,2019-09-01,14:52:00,2019,09,01
117996,2019-09-17 12:44:00,2019-09-17,12:44:00,2019,09,17
117997,2019-09-28 13:34:00,2019-09-28,13:34:00,2019,09,28
117998,2019-09-02 12:21:00,2019-09-02,12:21:00,2019,09,02
117999,2019-09-02 12:21:00,2019-09-02,12:21:00,2019,09,02
118000,2019-09-23 00:56:00,2019-09-23,00:56:00,2019,09,23
118001,2019-09-18 15:47:00,2019-09-18,15:47:00,2019,09,18
118002,2019-09-08 08:47:00,2019-09-08,08:47:00,2019,09,08
118003,2019-09-03 14:22:00,2019-09-03,14:22:00,2019,09,03
118004,2019-09-25 08:33:00,2019-09-25,08:33:00,2019,09,25
118005,2019-09-29 20:07:00,2019-09-29,20:07:00,2019,09,29
118006,2019-09-30 09:32:00,2019-09-30,09:32:00,2019,09,30
118007,2019-09-30 09:32:00,2019-09-30,09:32:00,2019,09,30
118008,2019-09-21 21:08:00,2019-09-21,21:08:00,2019,09,21
118009,2019-09-25 12:31:00,2019-09-25,12:31:00,2019,09,25
118010,2019-09-12 09:48:00,2019-09-12,09:48:00,2019,09,12
118011,2019-09-09 14:30:00,2019-09-09,14:30:00,2019,09,09
118012,2019-09-07 18:08:00,2019-09-07,18:08:00,2019,09,07
118013,2019-09-13 15:35:00,2019-09-13,15:35:00,2019,09,13
118014,2019-09-14 12:06:00,2019-09-14,12:06:00,2019,09,14
118015,2019-09-08 15:21:00,2019-09-08,15:21:00,2019,09,08
118016,2019-09-11 14:59:00,2019-09-11,14:59:00,2019,09,11
118017,2019-09-15 13:17:00,2019-09-15,13:17:00,2019,09,15
118018,2019-09-16 19:55:00,2019-09-16,19:55:00,2019,09,16
118019,2019-09-18 19:26:00,2019-09-18,19:26:00,2019,09,18
118020,2019-09-24 15:27:00,2019-09-24,15:27:00,2019,09,24
118021,2019-09-16 17:34:00,2019-09-16,17:34:00,2019,09,16
118022,2019-09-10 07:20:00,2019-09-10,07:20:00,2019,09,10
118023,2019-09-10 18:45:00,2019-09-10,18:45:00,2019,09,10
118024,2019-09-11 18:53:00,2019-09-11,18:53:00,2019,09,11
118025,2019-09-30 17:55:00,2019-09-30,17:55:00,2019,09,30
118026,2019-09-16 14:25:00,2019-09-16,14:25:00,2019,09,16
118027,2019-09-25 11:09:00,2019-09-25,11:09:00,2019,09,25
118028,2019-09-05 13:41:00,2019-09-05,13:41:00,2019,09,05
118029,2019-09-24 09:59:00,2019-09-24,09:59:00,2019,09,24
118030,2019-09-25 02:34:00,2019-09-25,02:34:00,2019,09,25
118031,2019-09-27 20:58:00,2019-09-27,20:58:00,2019,09,27
118032,2019-09-22 22:53:00,2019-09-22,22:53:00,2019,09,22
118033,2019-09-22 22:53:00,2019-09-22,22:53:00,2019,09,22
118034,2019-09-05 11:14:00,2019-09-05,11:14:00,2019,09,05
118035,2019-09-28 17:16:00,2019-09-28,17:16:00,2019,09,28
118036,2019-09-05 08:43:00,2019-09-05,08:43:00,2019,09,05
118037,2019-09-30 19:06:00,2019-09-30,19:06:00,2019,09,30
118038,2019-09-09 22:17:00,2019-09-09,22:17:00,2019,09,09
118039,2019-09-09 10:37:00,2019-09-09,10:37:00,2019,09,09
118040,2019-09-13 21:43:00,2019-09-13,21:43:00,2019,09,13
118041,2019-09-29 18:48:00,2019-09-29,18:48:00,2019,09,29
118042,2019-09-06 08:36:00,2019-09-06,08:36:00,2019,09,06
118043,2019-09-13 08:39:00,2019-09-13,08:39:00,2019,09,13
118044,2019-09-24 16:44:00,2019-09-24,16:44:00,2019,09,24
118045,2019-09-24 16:44:00,2019-09-24,16:44:00,2019,09,24
118046,2019-09-20 19:32:00,2019-09-20,19:32:00,2019,09,20
118047,2019-09-22 16:54:00,2019-09-22,16:54:00,2019,09,22
118048,2019-09-26 19:03:00,2019-09-26,19:03:00,2019,09,26
118049,2019-09-05 13:23:00,2019-09-05,13:23:00,2019,09,05
118050,2019-09-03 23:07:00,2019-09-03,23:07:00,2019,09,03
118051,2019-09-27 11:52:00,2019-09-27,11:52:00,2019,09,27
118052,2019-09-18 22:25:00,2019-09-18,22:25:00,2019,09,18
118053,2019-09-16 09:28:00,2019-09-16,09:28:00,2019,09,16
118054,2019-09-21 12:17:00,2019-09-21,12:17:00,2019,09,21
118055,2019-09-10 19:21:00,2019-09-10,19:21:00,2019,09,10
118056,2019-09-30 13:27:00,2019-09-30,13:27:00,2019,09,30
118057,2019-09-29 18:41:00,2019-09-29,18:41:00,2019,09,29
118058,2019-09-14 12:34:00,2019-09-14,12:34:00,2019,09,14
118059,2019-09-13 10:37:00,2019-09-13,10:37:00,2019,09,13
118060,2019-09-24 16:32:00,2019-09-24,16:32:00,2019,09,24
118061,2019-09-16 21:35:00,2019-09-16,21:35:00,2019,09,16
118062,2019-09-24 19:41:00,2019-09-24,19:41:00,2019,09,24
118063,2019-09-05 17:07:00,2019-09-05,17:07:00,2019,09,05
118064,2019-09-25 16:13:00,2019-09-25,16:13:00,2019,09,25
118065,2019-09-18 11:16:00,2019-09-18,11:16:00,2019,09,18
118066,2019-09-06 14:49:00,2019-09-06,14:49:00,2019,09,06
118067,2019-09-06 21:19:00,2019-09-06,21:19:00,2019,09,06
118068,2019-09-21 10:42:00,2019-09-21,10:42:00,2019,09,21
118069,2019-09-09 15:19:00,2019-09-09,15:19:00,2019,09,09
118070,2019-09-10 18:03:00,2019-09-10,18:03:00,2019,09,10
118071,2019-09-10 11:46:00,2019-09-10,11:46:00,2019,09,10
118072,2019-09-14 17:11:00,2019-09-14,17:11:00,2019,09,14
118073,2019-09-11 16:55:00,2019-09-11,16:55:00,2019,09,11
118074,2019-09-11 16:55:00,2019-09-11,16:55:00,2019,09,11
118075,2019-09-14 10:46:00,2019-09-14,10:46:00,2019,09,14
118076,2019-09-21 19:04:00,2019-09-21,19:04:00,2019,09,21
118077,2019-09-18 15:19:00,2019-09-18,15:19:00,2019,09,18
118078,2019-09-29 10:13:00,2019-09-29,10:13:00,2019,09,29
118079,2019-09-08 16:37:00,2019-09-08,16:37:00,2019,09,08
118080,2019-09-17 05:15:00,2019-09-17,05:15:00,2019,09,17
118081,2019-09-11 18:39:00,2019-09-11,18:39:00,2019,09,11
118082,2019-09-26 05:12:00,2019-09-26,05:12:00,2019,09,26
118083,2019-09-30 23:09:00,2019-09-30,23:09:00,2019,09,30
118084,2019-09-11 15:10:00,2019-09-11,15:10:00,2019,09,11
118085,2019-09-11 15:10:00,2019-09-11,15:10:00,2019,09,11
118086,2019-09-11 15:10:00,2019-09-11,15:10:00,2019,09,11
118087,2019-09-30 21:53:00,2019-09-30,21:53:00,2019,09,30
118088,2019-09-07 16:19:00,2019-09-07,16:19:00,2019,09,07
118089,2019-09-02 22:32:00,2019-09-02,22:32:00,2019,09,02
118090,2019-09-02 22:32:00,2019-09-02,22:32:00,2019,09,02
118091,2019-09-25 16:42:00,2019-09-25,16:42:00,2019,09,25
