ID_Vente,Quantity_Ordered,Price_Each,ID_Date,ID_Adresse,ID_Commande
97405,1,99.99,97405,97405,97405
97406,1,700,97406,97406,97406
97407,1,14.95,97407,97407,97407
97408,1,11.99,97408,97408,97408
97409,1,3.84,97409,97409,97409
97410,1,11.95,97410,97410,97410
97411,1,150,97411,97411,97411
97412,1,999.99,97412,97412,97412
97413,1,379.99,97413,97413,97413
97414,1,3.84,97414,97414,97414
97415,1,11.99,97415,97415,97415
97416,1,149.99,97416,97416,97416
97417,1,11.95,97417,97417,97417
97418,1,11.95,97418,97418,97418
97419,1,11.95,97419,97419,97419
97420,1,14.95,97420,97420,97420
97421,1,3.84,97421,97421,97421
97422,1,11.95,97422,97422,97422
97423,1,11.95,97423,97423,97423
97424,1,150,97424,97424,97424
97425,1,389.99,97425,97425,97425
97426,1,11.95,97426,97426,97426
97427,1,11.95,97427,97427,97427
97428,1,700,97428,97428,97428
97429,1,999.99,97429,97429,97429
97430,1,99.99,97430,97430,97430
97431,1,11.99,97431,97431,97431
97432,1,11.95,97432,97432,97432
97433,1,14.95,97433,97433,97433
97434,1,379.99,97434,97434,97434
97435,1,3.84,97435,97435,97435
97436,1,999.99,97436,97436,97436
97437,1,14.95,97437,97437,97437
97438,1,11.95,97438,97438,97438
97439,1,600,97439,97439,97439
97440,1,11.95,97440,97440,97440
97441,1,2.99,97441,97441,97441
97442,1,99.99,97442,97442,97442
97443,1,600.0,97443,97443,97443
97444,1,2.99,97444,97444,97444
97445,1,14.95,97445,97445,97445
97446,1,149.99,97446,97446,97446
97447,1,2.99,97447,97447,97447
97448,1,14.95,97448,97448,97448
97449,1,11.95,97449,97449,97449
97450,1,14.95,97450,97450,97450
97451,1,11.99,97451,97451,97451
97452,1,2.99,97452,97452,97452
97453,2,2.99,97453,97453,97453
97454,1,14.95,97454,97454,97454
97455,1,11.95,97455,97455,97455
97456,1,14.95,97456,97456,97456
97457,1,600,97457,97457,97457
97458,1,11.95,97458,97458,97458
97459,1,149.99,97459,97459,97459
97460,1,99.99,97460,97460,97460
97461,1,14.95,97461,97461,97461
97462,1,109.99,97462,97462,97462
97463,1,11.95,97463,97463,97463
97464,1,389.99,97464,97464,97464
97465,1,14.95,97465,97465,97465
97466,1,700,97466,97466,97466
97467,1,149.99,97467,97467,97467
97468,1,3.84,97468,97468,97468
97469,1,14.95,97469,97469,97469
97470,1,11.99,97470,97470,97470
97471,1,99.99,97471,97471,97471
97472,1,400,97472,97472,97472
97473,2,2.99,97473,97473,97473
97474,1,999.99,97474,97474,97474
97475,1,300,97475,97475,97475
97476,1,700,97476,97476,97476
97477,1,150,97477,97477,97477
97478,1,11.99,97478,97478,97478
97479,1,11.99,97479,97479,97479
97480,1,3.84,97480,97480,97480
97481,1,3.84,97481,97481,97481
97482,1,600,97482,97482,97482
97483,1,14.95,97483,97483,97483
97484,1,14.95,97484,97484,97484
97485,1,14.95,97485,97485,97485
97486,1,109.99,97486,97486,97486
97487,1,14.95,97487,97487,97487
97488,1,99.99,97488,97488,97488
97489,1,2.99,97489,97489,97489
97490,1,600,97490,97490,97490
97491,1,150,97491,97491,97491
97492,1,2.99,97492,97492,97492
97493,1,389.99,97493,97493,97493
97494,1,14.95,97494,97494,97494
97495,2,3.84,97495,97495,97495
97496,2,2.99,97496,97496,97496
97497,2,2.99,97497,97497,97497
97498,1,11.95,97498,97498,97498
97499,1,99.99,97499,97499,97499
97500,1,2.99,97500,97500,97500
97501,1,400,97501,97501,97501
97502,1,11.95,97502,97502,97502
97503,1,389.99,97503,97503,97503
97504,1,149.99,97504,97504,97504
97505,1,11.95,97505,97505,97505
97506,1,14.95,97506,97506,97506
97507,1,99.99,97507,97507,97507
97508,1,11.95,97508,97508,97508
97509,1,600,97509,97509,97509
97510,1,149.99,97510,97510,97510
97511,1,11.99,97511,97511,97511
97512,1,11.95,97512,97512,97512
97513,1,150,97513,97513,97513
97514,1,3.84,97514,97514,97514
97515,1,11.95,97515,97515,97515
97516,1,400,97516,97516,97516
97517,1,11.95,97517,97517,97517
97518,1,600.0,97518,97518,97518
97519,1,99.99,97519,97519,97519
97520,1,99.99,97520,97520,97520
97521,1,389.99,97521,97521,97521
97522,1,11.95,97522,97522,97522
97523,1,11.99,97523,97523,97523
97524,2,2.99,97524,97524,97524
97525,1,149.99,97525,97525,97525
97526,2,11.95,97526,97526,97526
97527,1,11.99,97527,97527,97527
97528,1,99.99,97528,97528,97528
97529,1,11.99,97529,97529,97529
97530,1,14.95,97530,97530,97530
97531,1,109.99,97531,97531,97531
97532,1,700,97532,97532,97532
97533,2,14.95,97533,97533,97533
97534,1,14.95,97534,97534,97534
97535,1,149.99,97535,97535,97535
97536,1,11.95,97536,97536,97536
97537,1,600.0,97537,97537,97537
97538,1,149.99,97538,97538,97538
97539,1,99.99,97539,97539,97539
97540,1,389.99,97540,97540,97540
97541,1,14.95,97541,97541,97541
97542,1,600,97542,97542,97542
97543,1,11.95,97543,97543,97543
97544,1,2.99,97544,97544,97544
97545,2,2.99,97545,97545,97545
97546,1,700,97546,97546,97546
97547,1,150,97547,97547,97547
97548,1,11.99,97548,97548,97548
97549,1,11.99,97549,97549,97549
97550,1,99.99,97550,97550,97550
97551,1,150,97551,97551,97551
97552,1,149.99,97552,97552,97552
97553,1,2.99,97553,97553,97553
97554,1,149.99,97554,97554,97554
97555,1,379.99,97555,97555,97555
97556,1,149.99,97556,97556,97556
97557,1,99.99,97557,97557,97557
97558,1,379.99,97558,97558,97558
97559,1,379.99,97559,97559,97559
97560,1,600,97560,97560,97560
97561,1,11.95,97561,97561,97561
97562,1,150,97562,97562,97562
97563,1,149.99,97563,97563,97563
97564,1,11.99,97564,97564,97564
97565,1,149.99,97565,97565,97565
97566,1,389.99,97566,97566,97566
97567,1,149.99,97567,97567,97567
97568,1,11.99,97568,97568,97568
97569,1,14.95,97569,97569,97569
97570,1,600.0,97570,97570,97570
97571,1,379.99,97571,97571,97571
97572,1,379.99,97572,97572,97572
97573,1,11.95,97573,97573,97573
97574,1,379.99,97574,97574,97574
97575,1,2.99,97575,97575,97575
97576,1,999.99,97576,97576,97576
97577,1,14.95,97577,97577,97577
97578,1,2.99,97578,97578,97578
97579,1,3.84,97579,97579,97579
97580,1,150,97580,97580,97580
97581,1,11.99,97581,97581,97581
97582,1,11.99,97582,97582,97582
97583,1,400,97583,97583,97583
97584,1,11.99,97584,97584,97584
97585,1,379.99,97585,97585,97585
97586,1,150,97586,97586,97586
97587,1,2.99,97587,97587,97587
97588,1,14.95,97588,97588,97588
97589,1,3.84,97589,97589,97589
97590,1,99.99,97590,97590,97590
97591,1,11.99,97591,97591,97591
97592,1,1700,97592,97592,97592
97593,1,11.95,97593,97593,97593
97594,1,389.99,97594,97594,97594
97595,1,99.99,97595,97595,97595
97596,2,3.84,97596,97596,97596
97597,1,600,97597,97597,97597
97598,1,14.95,97598,97598,97598
97599,1,999.99,97599,97599,97599
97600,1,149.99,97600,97600,97600
97601,1,11.99,97601,97601,97601
97602,1,99.99,97602,97602,97602
97603,1,11.95,97603,97603,97603
97604,1,2.99,97604,97604,97604
97605,5,2.99,97605,97605,97605
97606,2,11.99,97606,97606,97606
97607,1,150,97607,97607,97607
97608,1,11.95,97608,97608,97608
97609,1,2.99,97609,97609,97609
97610,2,2.99,97610,97610,97610
97611,1,14.95,97611,97611,97611
97612,1,99.99,97612,97612,97612
97613,1,999.99,97613,97613,97613
97614,1,14.95,97614,97614,97614
97615,Quantity Ordered,Price Each,97615,97615,97615
97616,1,150,97616,97616,97616
97617,1,11.95,97617,97617,97617
97618,1,2.99,97618,97618,97618
97619,1,99.99,97619,97619,97619
97620,1,3.84,97620,97620,97620
97621,1,11.99,97621,97621,97621
97622,1,149.99,97622,97622,97622
97623,1,149.99,97623,97623,97623
97624,1,300,97624,97624,97624
97625,1,300,97625,97625,97625
97626,1,11.95,97626,97626,97626
97627,2,11.95,97627,97627,97627
97628,1,99.99,97628,97628,97628
97629,1,300,97629,97629,97629
97630,1,14.95,97630,97630,97630
97631,1,600,97631,97631,97631
97632,1,3.84,97632,97632,97632
97633,1,11.99,97633,97633,97633
97634,1,2.99,97634,97634,97634
97635,1,2.99,97635,97635,97635
97636,1,11.95,97636,97636,97636
97637,1,2.99,97637,97637,97637
97638,1,11.99,97638,97638,97638
97639,1,11.99,97639,97639,97639
97640,1,1700,97640,97640,97640
97641,1,300,97641,97641,97641
97642,1,3.84,97642,97642,97642
97643,1,149.99,97643,97643,97643
97644,1,14.95,97644,97644,97644
97645,1,300,97645,97645,97645
97646,1,11.99,97646,97646,97646
97647,1,2.99,97647,97647,97647
97648,1,3.84,97648,97648,97648
97649,1,379.99,97649,97649,97649
97650,1,379.99,97650,97650,97650
97651,1,300,97651,97651,97651
97652,1,3.84,97652,97652,97652
97653,1,2.99,97653,97653,97653
97654,2,3.84,97654,97654,97654
97655,1,600.0,97655,97655,97655
97656,1,3.84,97656,97656,97656
97657,1,149.99,97657,97657,97657
97658,1,149.99,97658,97658,97658
97659,1,379.99,97659,97659,97659
97660,1,700,97660,97660,97660
97661,1,11.95,97661,97661,97661
97662,1,14.95,97662,97662,97662
97663,Quantity Ordered,Price Each,97663,97663,97663
97664,1,11.95,97664,97664,97664
97665,1,14.95,97665,97665,97665
97666,1,11.95,97666,97666,97666
97667,1,379.99,97667,97667,97667
97668,1,99.99,97668,97668,97668
97669,1,3.84,97669,97669,97669
97670,1,11.95,97670,97670,97670
97671,2,3.84,97671,97671,97671
97672,1,2.99,97672,97672,97672
97673,1,109.99,97673,97673,97673
97674,1,3.84,97674,97674,97674
97675,1,1700,97675,97675,97675
97676,1,11.95,97676,97676,97676
97677,1,700,97677,97677,97677
97678,1,11.95,97678,97678,97678
97679,1,11.95,97679,97679,97679
97680,1,379.99,97680,97680,97680
97681,1,150,97681,97681,97681
97682,1,700,97682,97682,97682
97683,1,14.95,97683,97683,97683
97684,1,150,97684,97684,97684
97685,1,150,97685,97685,97685
97686,1,99.99,97686,97686,97686
97687,1,99.99,97687,97687,97687
97688,1,149.99,97688,97688,97688
97689,1,14.95,97689,97689,97689
97690,1,999.99,97690,97690,97690
97691,1,3.84,97691,97691,97691
97692,2,3.84,97692,97692,97692
97693,1,14.95,97693,97693,97693
97694,1,700,97694,97694,97694
97695,1,11.99,97695,97695,97695
97696,1,11.99,97696,97696,97696
97697,1,14.95,97697,97697,97697
97698,1,150,97698,97698,97698
97699,1,379.99,97699,97699,97699
97700,1,11.95,97700,97700,97700
97701,1,999.99,97701,97701,97701
97702,1,150,97702,97702,97702
97703,1,300,97703,97703,97703
97704,1,2.99,97704,97704,97704
97705,1,11.99,97705,97705,97705
97706,1,379.99,97706,97706,97706
97707,1,700,97707,97707,97707
97708,1,14.95,97708,97708,97708
97709,1,99.99,97709,97709,97709
97710,1,300,97710,97710,97710
97711,1,11.95,97711,97711,97711
97712,1,700,97712,97712,97712
97713,1,600,97713,97713,97713
97714,1,2.99,97714,97714,97714
97715,1,1700,97715,97715,97715
97716,1,11.99,97716,97716,97716
97717,1,11.95,97717,97717,97717
97718,1,2.99,97718,97718,97718
97719,1,14.95,97719,97719,97719
97720,1,1700,97720,97720,97720
97721,1,14.95,97721,97721,97721
97722,1,99.99,97722,97722,97722
97723,1,150,97723,97723,97723
97724,1,11.99,97724,97724,97724
97725,1,3.84,97725,97725,97725
97726,1,999.99,97726,97726,97726
97727,1,150,97727,97727,97727
97728,1,389.99,97728,97728,97728
97729,1,11.99,97729,97729,97729
97730,1,14.95,97730,97730,97730
97731,1,14.95,97731,97731,97731
97732,1,150,97732,97732,97732
97733,1,14.95,97733,97733,97733
97734,1,2.99,97734,97734,97734
97735,1,14.95,97735,97735,97735
97736,1,149.99,97736,97736,97736
97737,1,150,97737,97737,97737
97738,1,300,97738,97738,97738
97739,1,14.95,97739,97739,97739
97740,1,149.99,97740,97740,97740
97741,1,700,97741,97741,97741
97742,1,14.95,97742,97742,97742
97743,1,1700,97743,97743,97743
97744,1,11.99,97744,97744,97744
97745,1,389.99,97745,97745,97745
97746,1,11.95,97746,97746,97746
97747,1,14.95,97747,97747,97747
97748,1,300,97748,97748,97748
97749,2,11.95,97749,97749,97749
97750,1,150,97750,97750,97750
97751,1,11.99,97751,97751,97751
97752,1,149.99,97752,97752,97752
97753,1,2.99,97753,97753,97753
97754,1,11.95,97754,97754,97754
97755,1,11.99,97755,97755,97755
97756,1,99.99,97756,97756,97756
97757,1,389.99,97757,97757,97757
97758,1,2.99,97758,97758,97758
97759,1,14.95,97759,97759,97759
97760,3,2.99,97760,97760,97760
97761,2,3.84,97761,97761,97761
97762,1,3.84,97762,97762,97762
97763,1,2.99,97763,97763,97763
97764,1,11.95,97764,97764,97764
97765,1,389.99,97765,97765,97765
97766,1,400,97766,97766,97766
97767,1,389.99,97767,97767,97767
97768,2,3.84,97768,97768,97768
97769,1,3.84,97769,97769,97769
97770,1,2.99,97770,97770,97770
97771,1,11.99,97771,97771,97771
97772,1,2.99,97772,97772,97772
97773,1,389.99,97773,97773,97773
97774,1,389.99,97774,97774,97774
97775,1,2.99,97775,97775,97775
97776,1,3.84,97776,97776,97776
97777,1,99.99,97777,97777,97777
97778,1,3.84,97778,97778,97778
97779,1,149.99,97779,97779,97779
97780,1,3.84,97780,97780,97780
97781,1,379.99,97781,97781,97781
97782,1,150,97782,97782,97782
97783,1,600.0,97783,97783,97783
97784,1,14.95,97784,97784,97784
97785,1,11.95,97785,97785,97785
97786,1,379.99,97786,97786,97786
97787,1,109.99,97787,97787,97787
97788,1,14.95,97788,97788,97788
97789,1,150,97789,97789,97789
97790,1,149.99,97790,97790,97790
97791,1,1700,97791,97791,97791
97792,1,11.95,97792,97792,97792
97793,2,3.84,97793,97793,97793
97794,1,389.99,97794,97794,97794
97795,1,3.84,97795,97795,97795
97796,2,3.84,97796,97796,97796
97797,1,14.95,97797,97797,97797
97798,1,11.99,97798,97798,97798
97799,1,99.99,97799,97799,97799
97800,1,700,97800,97800,97800
97801,1,149.99,97801,97801,97801
97802,1,14.95,97802,97802,97802
97803,1,99.99,97803,97803,97803
97804,1,150,97804,97804,97804
97805,1,109.99,97805,97805,97805
97806,2,2.99,97806,97806,97806
97807,1,109.99,97807,97807,97807
97808,1,700,97808,97808,97808
97809,1,99.99,97809,97809,97809
97810,1,3.84,97810,97810,97810
97811,1,300,97811,97811,97811
97812,1,150,97812,97812,97812
97813,1,3.84,97813,97813,97813
97814,1,700,97814,97814,97814
97815,1,2.99,97815,97815,97815
97816,1,11.99,97816,97816,97816
97817,1,14.95,97817,97817,97817
97818,1,700,97818,97818,97818
97819,1,14.95,97819,97819,97819
97820,1,149.99,97820,97820,97820
97821,1,379.99,97821,97821,97821
97822,2,3.84,97822,97822,97822
97823,1,109.99,97823,97823,97823
97824,1,14.95,97824,97824,97824
97825,1,99.99,97825,97825,97825
97826,1,600,97826,97826,97826
97827,1,99.99,97827,97827,97827
97828,1,600.0,97828,97828,97828
97829,1,149.99,97829,97829,97829
97830,1,389.99,97830,97830,97830
97831,1,109.99,97831,97831,97831
97832,1,11.99,97832,97832,97832
97833,1,99.99,97833,97833,97833
97834,1,999.99,97834,97834,97834
97835,2,3.84,97835,97835,97835
97836,1,2.99,97836,97836,97836
97837,1,389.99,97837,97837,97837
97838,2,2.99,97838,97838,97838
97839,1,99.99,97839,97839,97839
97840,1,3.84,97840,97840,97840
97841,1,150,97841,97841,97841
97842,1,11.99,97842,97842,97842
97843,2,3.84,97843,97843,97843
97844,1,99.99,97844,97844,97844
97845,1,2.99,97845,97845,97845
97846,1,3.84,97846,97846,97846
97847,1,14.95,97847,97847,97847
97848,2,3.84,97848,97848,97848
97849,1,150,97849,97849,97849
97850,1,150,97850,97850,97850
97851,1,150,97851,97851,97851
97852,1,109.99,97852,97852,97852
97853,1,14.95,97853,97853,97853
97854,1,999.99,97854,97854,97854
97855,1,11.95,97855,97855,97855
97856,1,2.99,97856,97856,97856
97857,1,3.84,97857,97857,97857
97858,1,150,97858,97858,97858
97859,1,2.99,97859,97859,97859
97860,1,1700,97860,97860,97860
97861,1,2.99,97861,97861,97861
97862,1,11.99,97862,97862,97862
97863,1,99.99,97863,97863,97863
97864,1,11.99,97864,97864,97864
97865,2,3.84,97865,97865,97865
97866,1,99.99,97866,97866,97866
97867,2,11.95,97867,97867,97867
97868,1,2.99,97868,97868,97868
97869,1,150,97869,97869,97869
97870,1,99.99,97870,97870,97870
97871,1,389.99,97871,97871,97871
97872,1,1700,97872,97872,97872
97873,1,389.99,97873,97873,97873
97874,1,600,97874,97874,97874
97875,1,999.99,97875,97875,97875
97876,2,3.84,97876,97876,97876
97877,1,150,97877,97877,97877
97878,2,3.84,97878,97878,97878
97879,1,3.84,97879,97879,97879
97880,1,3.84,97880,97880,97880
97881,1,379.99,97881,97881,97881
97882,1,700,97882,97882,97882
97883,1,11.95,97883,97883,97883
97884,1,1700,97884,97884,97884
97885,1,149.99,97885,97885,97885
97886,1,14.95,97886,97886,97886
97887,2,11.95,97887,97887,97887
97888,1,389.99,97888,97888,97888
97889,1,300,97889,97889,97889
97890,1,999.99,97890,97890,97890
97891,1,11.99,97891,97891,97891
97892,2,11.95,97892,97892,97892
97893,1,11.95,97893,97893,97893
97894,1,300,97894,97894,97894
97895,5,2.99,97895,97895,97895
97896,1,14.95,97896,97896,97896
97897,1,1700,97897,97897,97897
97898,1,11.95,97898,97898,97898
97899,1,14.95,97899,97899,97899
97900,1,150,97900,97900,97900
97901,1,99.99,97901,97901,97901
97902,1,3.84,97902,97902,97902
97903,1,11.99,97903,97903,97903
97904,2,3.84,97904,97904,97904
97905,1,999.99,97905,97905,97905
97906,1,150,97906,97906,97906
97907,1,150,97907,97907,97907
97908,2,3.84,97908,97908,97908
97909,1,600,97909,97909,97909
97910,1,11.95,97910,97910,97910
97911,1,3.84,97911,97911,97911
97912,1,14.95,97912,97912,97912
97913,1,150,97913,97913,97913
97914,1,2.99,97914,97914,97914
97915,1,150,97915,97915,97915
97916,1,3.84,97916,97916,97916
97917,1,149.99,97917,97917,97917
97918,1,600,97918,97918,97918
97919,1,109.99,97919,97919,97919
97920,1,600,97920,97920,97920
97921,1,109.99,97921,97921,97921
97922,1,3.84,97922,97922,97922
97923,1,99.99,97923,97923,97923
97924,3,3.84,97924,97924,97924
97925,1,14.95,97925,97925,97925
97926,1,109.99,97926,97926,97926
97927,1,150,97927,97927,97927
97928,1,11.95,97928,97928,97928
97929,1,379.99,97929,97929,97929
97930,1,99.99,97930,97930,97930
97931,1,379.99,97931,97931,97931
97932,1,14.95,97932,97932,97932
97933,1,11.99,97933,97933,97933
97934,1,389.99,97934,97934,97934
97935,1,150,97935,97935,97935
97936,1,150,97936,97936,97936
97937,1,14.95,97937,97937,97937
97938,1,11.95,97938,97938,97938
97939,1,389.99,97939,97939,97939
97940,1,150,97940,97940,97940
97941,1,3.84,97941,97941,97941
97942,1,379.99,97942,97942,97942
97943,1,11.95,97943,97943,97943
97944,2,2.99,97944,97944,97944
97945,1,11.95,97945,97945,97945
97946,1,300,97946,97946,97946
97947,1,14.95,97947,97947,97947
97948,1,14.95,97948,97948,97948
97949,1,150,97949,97949,97949
97950,1,149.99,97950,97950,97950
97951,1,3.84,97951,97951,97951
97952,1,600,97952,97952,97952
97953,1,700,97953,97953,97953
97954,1,14.95,97954,97954,97954
97955,2,2.99,97955,97955,97955
97956,3,2.99,97956,97956,97956
97957,1,14.95,97957,97957,97957
97958,2,11.99,97958,97958,97958
97959,1,3.84,97959,97959,97959
97960,1,11.99,97960,97960,97960
97961,1,999.99,97961,97961,97961
97962,1,109.99,97962,97962,97962
97963,1,3.84,97963,97963,97963
97964,1,11.95,97964,97964,97964
97965,1,700,97965,97965,97965
97966,2,11.95,97966,97966,97966
97967,1,14.95,97967,97967,97967
97968,1,379.99,97968,97968,97968
97969,1,11.95,97969,97969,97969
97970,1,1700,97970,97970,97970
97971,1,150,97971,97971,97971
97972,1,11.95,97972,97972,97972
97973,1,2.99,97973,97973,97973
97974,1,99.99,97974,97974,97974
97975,1,11.95,97975,97975,97975
97976,1,99.99,97976,97976,97976
97977,1,389.99,97977,97977,97977
97978,1,14.95,97978,97978,97978
97979,1,150,97979,97979,97979
97980,1,11.95,97980,97980,97980
97981,1,3.84,97981,97981,97981
97982,2,3.84,97982,97982,97982
97983,1,389.99,97983,97983,97983
97984,1,700,97984,97984,97984
97985,1,3.84,97985,97985,97985
97986,1,3.84,97986,97986,97986
97987,1,99.99,97987,97987,97987
97988,1,109.99,97988,97988,97988
97989,1,11.99,97989,97989,97989
97990,1,300,97990,97990,97990
97991,2,14.95,97991,97991,97991
97992,1,99.99,97992,97992,97992
97993,1,1700,97993,97993,97993
97994,1,700,97994,97994,97994
97995,1,150,97995,97995,97995
97996,1,11.95,97996,97996,97996
97997,1,3.84,97997,97997,97997
97998,1,11.95,97998,97998,97998
97999,1,14.95,97999,97999,97999
98000,2,2.99,98000,98000,98000
98001,2,14.95,98001,98001,98001
98002,1,999.99,98002,98002,98002
98003,1,600.0,98003,98003,98003
98004,1,389.99,98004,98004,98004
98005,1,11.99,98005,98005,98005
98006,1,150,98006,98006,98006
98007,1,3.84,98007,98007,98007
98008,1,109.99,98008,98008,98008
98009,1,700,98009,98009,98009
98010,1,11.99,98010,98010,98010
98011,1,11.95,98011,98011,98011
98012,1,99.99,98012,98012,98012
98013,1,99.99,98013,98013,98013
98014,1,11.95,98014,98014,98014
98015,1,149.99,98015,98015,98015
98016,1,379.99,98016,98016,98016
98017,1,400,98017,98017,98017
98018,3,14.95,98018,98018,98018
98019,1,11.95,98019,98019,98019
98020,1,11.95,98020,98020,98020
98021,1,2.99,98021,98021,98021
98022,1,109.99,98022,98022,98022
98023,1,14.95,98023,98023,98023
98024,1,600,98024,98024,98024
98025,1,3.84,98025,98025,98025
98026,1,14.95,98026,98026,98026
98027,1,389.99,98027,98027,98027
98028,2,11.99,98028,98028,98028
98029,1,2.99,98029,98029,98029
98030,1,2.99,98030,98030,98030
98031,1,11.99,98031,98031,98031
98032,1,1700,98032,98032,98032
98033,1,379.99,98033,98033,98033
98034,1,2.99,98034,98034,98034
98035,1,109.99,98035,98035,98035
98036,1,1700,98036,98036,98036
98037,1,150,98037,98037,98037
98038,2,2.99,98038,98038,98038
98039,3,2.99,98039,98039,98039
98040,1,150,98040,98040,98040
98041,1,149.99,98041,98041,98041
98042,1,150,98042,98042,98042
98043,1,150,98043,98043,98043
98044,1,11.95,98044,98044,98044
98045,1,700,98045,98045,98045
98046,1,389.99,98046,98046,98046
98047,1,11.95,98047,98047,98047
98048,1,2.99,98048,98048,98048
98049,3,2.99,98049,98049,98049
98050,1,3.84,98050,98050,98050
98051,1,400,98051,98051,98051
98052,1,99.99,98052,98052,98052
98053,1,11.99,98053,98053,98053
98054,1,99.99,98054,98054,98054
98055,1,3.84,98055,98055,98055
98056,1,1700,98056,98056,98056
98057,1,11.95,98057,98057,98057
98058,1,2.99,98058,98058,98058
98059,1,11.99,98059,98059,98059
98060,1,3.84,98060,98060,98060
98061,1,14.95,98061,98061,98061
98062,1,3.84,98062,98062,98062
98063,1,300,98063,98063,98063
98064,1,379.99,98064,98064,98064
98065,1,2.99,98065,98065,98065
98066,1,389.99,98066,98066,98066
98067,1,11.95,98067,98067,98067
98068,1,14.95,98068,98068,98068
98069,1,600,98069,98069,98069
98070,1,600,98070,98070,98070
98071,1,150,98071,98071,98071
98072,1,2.99,98072,98072,98072
98073,3,3.84,98073,98073,98073
98074,1,109.99,98074,98074,98074
98075,1,3.84,98075,98075,98075
98076,1,600,98076,98076,98076
98077,1,11.95,98077,98077,98077
98078,2,11.99,98078,98078,98078
98079,1,2.99,98079,98079,98079
98080,1,600,98080,98080,98080
98081,1,99.99,98081,98081,98081
98082,1,150,98082,98082,98082
98083,1,1700,98083,98083,98083
98084,2,379.99,98084,98084,98084
98085,1,11.95,98085,98085,98085
98086,1,11.99,98086,98086,98086
98087,1,3.84,98087,98087,98087
98088,2,3.84,98088,98088,98088
98089,1,1700,98089,98089,98089
98090,1,149.99,98090,98090,98090
98091,1,109.99,98091,98091,98091
98092,1,389.99,98092,98092,98092
98093,1,150,98093,98093,98093
98094,1,149.99,98094,98094,98094
98095,1,999.99,98095,98095,98095
98096,1,700,98096,98096,98096
98097,1,11.99,98097,98097,98097
98098,1,1700,98098,98098,98098
98099,1,11.95,98099,98099,98099
98100,1,300,98100,98100,98100
98101,1,300,98101,98101,98101
98102,1,14.95,98102,98102,98102
98103,1,99.99,98103,98103,98103
98104,1,11.95,98104,98104,98104
98105,1,99.99,98105,98105,98105
98106,1,11.99,98106,98106,98106
98107,1,14.95,98107,98107,98107
98108,1,11.95,98108,98108,98108
98109,2,2.99,98109,98109,98109
98110,2,11.95,98110,98110,98110
98111,1,11.95,98111,98111,98111
98112,1,149.99,98112,98112,98112
98113,1,2.99,98113,98113,98113
98114,1,99.99,98114,98114,98114
98115,1,999.99,98115,98115,98115
98116,1,999.99,98116,98116,98116
98117,1,2.99,98117,98117,98117
98118,1,149.99,98118,98118,98118
98119,1,3.84,98119,98119,98119
98120,1,700,98120,98120,98120
98121,1,150,98121,98121,98121
98122,1,11.99,98122,98122,98122
98123,2,3.84,98123,98123,98123
98124,1,389.99,98124,98124,98124
98125,1,150,98125,98125,98125
98126,1,99.99,98126,98126,98126
98127,1,11.95,98127,98127,98127
98128,1,99.99,98128,98128,98128
98129,1,700,98129,98129,98129
98130,1,14.95,98130,98130,98130
98131,1,14.95,98131,98131,98131
98132,1,700,98132,98132,98132
98133,1,1700,98133,98133,98133
98134,1,99.99,98134,98134,98134
98135,1,11.95,98135,98135,98135
98136,1,379.99,98136,98136,98136
98137,1,3.84,98137,98137,98137
98138,1,149.99,98138,98138,98138
98139,4,2.99,98139,98139,98139
98140,1,99.99,98140,98140,98140
98141,1,109.99,98141,98141,98141
98142,1,11.99,98142,98142,98142
98143,1,150,98143,98143,98143
98144,1,2.99,98144,98144,98144
98145,1,11.95,98145,98145,98145
98146,,,98146,98146,98146
98147,1,3.84,98147,98147,98147
98148,1,149.99,98148,98148,98148
98149,1,3.84,98149,98149,98149
98150,1,14.95,98150,98150,98150
98151,1,11.99,98151,98151,98151
98152,1,99.99,98152,98152,98152
98153,1,2.99,98153,98153,98153
98154,1,379.99,98154,98154,98154
98155,1,150,98155,98155,98155
98156,1,2.99,98156,98156,98156
98157,1,109.99,98157,98157,98157
98158,1,150,98158,98158,98158
98159,1,109.99,98159,98159,98159
98160,1,14.95,98160,98160,98160
98161,1,2.99,98161,98161,98161
98162,1,300,98162,98162,98162
98163,1,2.99,98163,98163,98163
98164,2,2.99,98164,98164,98164
98165,1,2.99,98165,98165,98165
98166,1,2.99,98166,98166,98166
98167,1,109.99,98167,98167,98167
98168,1,3.84,98168,98168,98168
98169,1,300,98169,98169,98169
98170,1,1700,98170,98170,98170
98171,1,2.99,98171,98171,98171
98172,1,3.84,98172,98172,98172
98173,1,11.95,98173,98173,98173
98174,1,300,98174,98174,98174
98175,1,14.95,98175,98175,98175
98176,1,99.99,98176,98176,98176
98177,1,2.99,98177,98177,98177
98178,1,11.99,98178,98178,98178
98179,1,11.95,98179,98179,98179
98180,1,1700,98180,98180,98180
98181,1,600,98181,98181,98181
98182,1,11.95,98182,98182,98182
98183,1,150,98183,98183,98183
98184,1,14.95,98184,98184,98184
98185,1,99.99,98185,98185,98185
98186,1,600,98186,98186,98186
98187,1,11.95,98187,98187,98187
98188,1,3.84,98188,98188,98188
98189,1,11.99,98189,98189,98189
98190,1,109.99,98190,98190,98190
98191,2,2.99,98191,98191,98191
98192,1,150,98192,98192,98192
98193,1,700,98193,98193,98193
98194,1,14.95,98194,98194,98194
98195,,,98195,98195,98195
